0.714921	0.69037	0.676021178563
0.728889	0.746667	0.621704995632
0.810159	0.813333	0.483436306318
0.83746	0.832593	0.423616220554
0.851429	0.854815	0.395639047027
0.852063	0.848889	0.389547367891
0.852698	0.832593	0.379664366444
0.860317	0.82963	0.356859922409
0.845714	0.848889	0.346208393574
0.864762	0.838519	0.347009316087
0.84127	0.860741	0.357943475246
0.862857	0.857778	0.333508878946
0.862857	0.862222	0.347800870736
0.859683	0.862222	0.355141475797
0.862857	0.866667	0.338978747527
0.874286	0.848889	0.327203507225
0.849524	0.868148	0.334716702501
0.861587	0.851852	0.338902572791
0.852698	0.871111	0.350404689709
0.864127	0.868148	0.332769845923
0.856508	0.88	0.345719575882
0.846984	0.862222	0.33239458998
0.857143	0.887407	0.330553352833
0.866667	0.848889	0.31518351535
0.859048	0.871111	0.327277888854
0.871746	0.856296	0.322755182783
0.871111	0.859259	0.319480970502
0.862222	0.894815	0.322459978362
0.853333	0.881481	0.339810371399
0.873651	0.868148	0.309864963094
0.853968	0.887407	0.316895398001
0.876825	0.868148	0.318480670452
0.869841	0.863704	0.320245484511
0.867302	0.866667	0.311953792969
0.857778	0.865185	0.326145668825
0.862857	0.866667	0.303827596207
0.871111	0.868148	0.32210799555
0.874286	0.862222	0.304556936026
0.876825	0.877037	0.297210094829
0.875556	0.875556	0.308746581276
0.87873	0.877037	0.316109503309
0.875556	0.878519	0.294918117424
0.88127	0.866667	0.280801979204
0.869841	0.853333	0.309065334499
0.876825	0.860741	0.294987479846
0.88254	0.866667	0.282405768832
0.873016	0.878519	0.293933550517
0.87873	0.877037	0.294262615343
0.869841	0.877037	0.326605026921
0.861587	0.862222	0.314135308067
0.886349	0.874074	0.296277746558
0.878095	0.877037	0.302789842089
0.850794	0.844444	0.306984618306
0.867936	0.848889	0.309648528695
0.867936	0.884444	0.306094293793
0.88	0.885926	0.300121431549
0.87746	0.896296	0.321335544189
0.880635	0.887407	0.306825727224
0.88	0.866667	0.286369194587
0.885714	0.868148	0.269089594483
0.883175	0.88	0.27984957397
0.884444	0.859259	0.293297621111
0.886984	0.882963	0.283211104572
0.88	0.887407	0.283765715857
0.873651	0.899259	0.287166625261
0.885714	0.877037	0.285811752081
0.892698	0.884444	0.287050818404
0.893968	0.878519	0.282629241546
0.892063	0.878519	0.265195548534
0.859048	0.882963	0.298804124196
0.894603	0.875556	0.29842137297
0.88381	0.881481	0.281063819925
0.88	0.887407	0.289971498152
0.88127	0.896296	0.293534795443
0.886349	0.89037	0.273102849722
0.87619	0.875556	0.280277493099
0.889524	0.887407	0.275574199855
0.888254	0.882963	0.268132666747
0.884444	0.88	0.284475577374
0.88381	0.877037	0.286772231261
0.890794	0.887407	0.280094732841
0.885714	0.872593	0.289711639285
0.887619	0.884444	0.294586400191
0.884444	0.905185	0.300063664714
0.893333	0.891852	0.282899861534
0.890794	0.875556	0.261322776477
0.885714	0.887407	0.289253349106
0.886984	0.899259	0.275269913177
0.888254	0.874074	0.254984289408
0.893333	0.897778	0.267801374197
0.896508	0.887407	0.264248532554
0.893968	0.885926	0.271158973376
0.888889	0.874074	0.263076066971
0.879365	0.877037	0.290400596956
0.864127	0.882963	0.305536220471
0.879365	0.891852	0.286277629435
0.892063	0.881481	0.295289322734
0.888889	0.885926	0.276049276193
0.889524	0.902222	0.278614282608
0.890159	0.900741	0.268639273942
0.88	0.911111	0.301718478402
0.890159	0.89037	0.293534124891
0.897778	0.885926	0.264196934799
0.874286	0.894815	0.277380988002
0.902222	0.871111	0.250459901989
0.900317	0.896296	0.258859808246
0.857143	0.865185	0.280022032559
0.875556	0.885926	0.287384741008
0.887619	0.887407	0.286832312743
0.893968	0.878519	0.266768765946
0.890794	0.875556	0.279968892535
0.899048	0.888889	0.251102335751
0.891429	0.902222	0.272418551147
0.899048	0.885926	0.261566442748
0.896508	0.896296	0.277044850091
0.889524	0.902222	0.265608941515
0.897778	0.894815	0.258180044591
0.896508	0.894815	0.255830143889
